confidence,currentSpeed,currentTravelTime,freeFlowSpeed,freeFlowTravelTime,latitude,local,longitude,transito,record_date
1.0,44,87,54,71,41.5556929,Meliá,-8.3992663,0.1845466155810984,2022-04-07 12:20:00
0.9815672033268212,32,164,41,128,41.5436167,Rotunda Santos da Cunha,-8.432434,0.21546597146198512,2022-04-07 12:20:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 12:20:00
1.0,31,110,48,71,41.5351848,Bosh,-8.437027,0.3543560606060605,2022-04-07 12:20:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 12:20:00
1.0,58,66,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.0,2022-04-07 12:20:00
0.949999988079071,25,39,39,25,41.5593592,Real Taberna,-8.4462021,0.3410256367463331,2022-04-07 12:20:00
0.990000009536743,3,38,16,7,41.5498311,Sé de Braga,-8.4285616,0.8060032972379734,2022-04-07 12:20:00
1.0,38,101,53,72,41.5556929,Meliá,-8.3992663,0.2850737903979077,2022-04-07 12:30:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 12:30:00
1.0,28,121,48,71,41.5351848,Bosh,-8.437027,0.4149449035812671,2022-04-07 12:30:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 12:30:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 12:30:00
1.0,18,78,36,39,41.5488151,Estação de Comboios,-8.4336238,0.5,2022-04-07 12:30:00
1.0,58,66,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.0,2022-04-07 12:30:00
0.9200000166893,26,37,38,25,41.5593592,Real Taberna,-8.4462021,0.29445235242545154,2022-04-07 12:30:00
0.983989837500098,34,154,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.18636171164774584,2022-04-07 12:30:00
1.0,18,6,18,6,41.5498311,Sé de Braga,-8.4285616,0.0,2022-04-07 12:30:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 12:40:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 12:40:00
1.0,21,67,36,39,41.5488151,Estação de Comboios,-8.4336238,0.4172885572139303,2022-04-07 12:40:00
1.0,42,91,53,72,41.5556929,Meliá,-8.3992663,0.2081691893012647,2022-04-07 12:40:00
1.0,42,125,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.0,2022-04-07 12:40:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 12:40:00
1.0,49,69,49,69,41.5351848,Bosh,-8.437027,0.0,2022-04-07 12:40:00
1.0,58,66,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.0,2022-04-07 12:40:00
0.850000023841857,30,32,39,25,41.5593592,Real Taberna,-8.4462021,0.19104567843560968,2022-04-07 12:40:00
1.0,5,23,16,7,41.5498311,Sé de Braga,-8.4285616,0.6915760869565217,2022-04-07 12:40:00
0.994510024670723,37,103,54,71,41.5556929,Meliá,-8.3992663,0.3110302387477027,2022-04-07 12:50:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 12:50:00
0.990000009536743,32,106,43,79,41.5351848,Bosh,-8.437027,0.25271281507152277,2022-04-07 12:50:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 12:50:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 12:50:00
0.990000009536743,21,67,36,39,41.5488151,Estação de Comboios,-8.4336238,0.41311567562136475,2022-04-07 12:50:00
0.984579300397478,38,102,57,68,41.5278372,Hospital Privado de Braga,-8.417844,0.32819310013249264,2022-04-07 12:50:00
0.939999997615814,20,48,39,25,41.5593592,Real Taberna,-8.4462021,0.4541826911557177,2022-04-07 12:50:00
0.870000004768371,34,154,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.16477272817582783,2022-04-07 12:50:00
1.0,4,29,18,6,41.5498311,Sé de Braga,-8.4285616,0.7854406130268199,2022-04-07 12:50:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 13:00:00
0.990000009536743,19,179,49,69,41.5351848,Bosh,-8.437027,0.6072511744735694,2022-04-07 13:00:00
1.0,59,109,72,89,41.557563,Braga Parque,-8.4072979,0.1820208970438328,2022-04-07 13:00:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 13:00:00
0.990000009536743,23,61,37,38,41.5488151,Estação de Comboios,-8.4336238,0.3739366451617515,2022-04-07 13:00:00
0.994510024670723,25,153,54,71,41.5556929,Meliá,-8.3992663,0.5335470448260687,2022-04-07 13:00:00
1.0,42,125,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.0,2022-04-07 13:00:00
0.980000019073486,42,92,57,68,41.5278372,Hospital Privado de Braga,-8.417844,0.2567734603750897,2022-04-07 13:00:00
0.9599999785423272,30,32,39,25,41.5593592,Real Taberna,-8.4462021,0.21576922594641249,2022-04-07 13:00:00
0.990000009536743,5,23,17,6,41.5498311,Sé de Braga,-8.4285616,0.7152813368136315,2022-04-07 13:00:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 13:10:00
1.0,42,91,53,72,41.5556929,Meliá,-8.3992663,0.2081691893012647,2022-04-07 13:10:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 13:10:00
0.990000009536743,33,103,48,71,41.5351848,Bosh,-8.437027,0.3084739107385421,2022-04-07 13:10:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 13:10:00
0.990000009536743,21,67,37,38,41.5488151,Estação de Comboios,-8.4336238,0.4283077895232582,2022-04-07 13:10:00
0.970000028610229,45,86,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.2214976007592322,2022-04-07 13:10:00
1.0,39,25,39,25,41.5593592,Real Taberna,-8.4462021,0.0,2022-04-07 13:10:00
0.8888910977900891,29,181,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.27507449454764327,2022-04-07 13:10:00
0.990000009536743,11,10,18,6,41.5498311,Sé de Braga,-8.4285616,0.39050000376171523,2022-04-07 13:10:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 13:20:00
0.990000009536743,35,97,49,69,41.5351848,Bosh,-8.437027,0.2843151721055447,2022-04-07 13:20:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 13:20:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 13:20:00
1.0,25,56,37,38,41.5488151,Estação de Comboios,-8.4336238,0.3228764478764478,2022-04-07 13:20:00
1.0,43,89,54,71,41.5556929,Meliá,-8.3992663,0.2029754473574698,2022-04-07 13:20:00
0.8775413874080901,30,175,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.2507261106880257,2022-04-07 13:20:00
0.949999988079071,43,90,57,68,41.5278372,Hospital Privado de Braga,-8.417844,0.23277777485680154,2022-04-07 13:20:00
0.970000028610229,20,48,39,25,41.5593592,Real Taberna,-8.4462021,0.4686778984390769,2022-04-07 13:20:00
0.990000009536743,11,10,17,6,41.5498311,Sé de Braga,-8.4285616,0.37270588594324444,2022-04-07 13:20:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 13:30:00
1.0,21,67,37,38,41.5488151,Estação de Comboios,-8.4336238,0.4326341266639775,2022-04-07 13:30:00
1.0,54,71,54,71,41.5556929,Meliá,-8.3992663,0.0,2022-04-07 13:30:00
0.8612878212258561,33,159,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.184368215100683,2022-04-07 13:30:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 13:30:00
0.990000009536743,33,103,48,71,41.5351848,Bosh,-8.437027,0.3084739107385421,2022-04-07 13:30:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 13:30:00
0.949999988079071,45,86,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.21693063079832822,2022-04-07 13:30:00
1.0,39,25,39,25,41.5593592,Real Taberna,-8.4462021,0.0,2022-04-07 13:30:00
0.990000009536743,8,14,18,6,41.5498311,Sé de Braga,-8.4285616,0.5578571482310218,2022-04-07 13:30:00
0.994510024670723,43,89,54,71,41.5556929,Meliá,-8.3992663,0.20186111715902835,2022-04-07 13:40:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 13:40:00
0.990000009536743,33,103,49,69,41.5351848,Bosh,-8.437027,0.32503071444469644,2022-04-07 13:40:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 13:40:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 13:40:00
1.0,21,67,37,38,41.5488151,Estação de Comboios,-8.4336238,0.4326341266639775,2022-04-07 13:40:00
0.8400413317350911,34,154,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.15909873707103997,2022-04-07 13:40:00
0.980000019073486,5,23,19,6,41.5498311,Sé de Braga,-8.4285616,0.7232265586983965,2022-04-07 13:40:00
0.962543282961226,45,86,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.21979486754066474,2022-04-07 13:40:00
0.970000028610229,28,34,38,25,41.5593592,Real Taberna,-8.4462021,0.25601393943969664,2022-04-07 13:40:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 13:50:00
1.0,54,71,54,71,41.5556929,Meliá,-8.3992663,0.0,2022-04-07 13:50:00
0.971567212863564,33,159,41,128,41.5436167,Rotunda Santos da Cunha,-8.432434,0.18949957219757957,2022-04-07 13:50:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 13:50:00
0.990000009536743,22,155,48,71,41.5351848,Bosh,-8.437027,0.5363830696831466,2022-04-07 13:50:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 13:50:00
1.0,19,74,36,39,41.5488151,Estação de Comboios,-8.4336238,0.4725975975975975,2022-04-07 13:50:00
1.0,58,66,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.0,2022-04-07 13:50:00
0.980000019073486,31,31,38,25,41.5593592,Real Taberna,-8.4462021,0.18510187117474594,2022-04-07 13:50:00
0.939999997615814,5,23,17,6,41.5498311,Sé de Braga,-8.4285616,0.6791560085075893,2022-04-07 13:50:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 14:00:00
0.990000009536743,30,113,49,69,41.5351848,Bosh,-8.437027,0.3846821420477339,2022-04-07 14:00:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 14:00:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 14:00:00
0.990000009536743,14,100,36,39,41.5488151,Estação de Comboios,-8.4336238,0.6044500058227115,2022-04-07 14:00:00
0.970000028610229,43,90,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.2547643753303878,2022-04-07 14:00:00
1.0,42,91,53,72,41.5556929,Meliá,-8.3992663,0.2081691893012647,2022-04-07 14:00:00
0.970000028610229,33,159,41,128,41.5436167,Rotunda Santos da Cunha,-8.432434,0.18919390034942568,2022-04-07 14:00:00
0.980000019073486,7,16,17,6,41.5498311,Sé de Braga,-8.4285616,0.5944853056879603,2022-04-07 14:00:00
0.980000019073486,26,37,39,25,41.5593592,Real Taberna,-8.4462021,0.3222522585241643,2022-04-07 14:00:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 14:10:00
1.0,24,58,37,38,41.5488151,Estação de Comboios,-8.4336238,0.3480894687791239,2022-04-07 14:10:00
1.0,54,71,54,71,41.5556929,Meliá,-8.3992663,0.0,2022-04-07 14:10:00
1.0,42,125,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.0,2022-04-07 14:10:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 14:10:00
0.990000009536743,27,126,49,69,41.5351848,Bosh,-8.437027,0.446173473685777,2022-04-07 14:10:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 14:10:00
1.0,58,66,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.0,2022-04-07 14:10:00
0.980000019073486,20,48,40,24,41.5593592,Real Taberna,-8.4462021,0.490000009536743,2022-04-07 14:10:00
0.980000019073486,6,19,17,6,41.5498311,Sé de Braga,-8.4285616,0.6523219941201223,2022-04-07 14:10:00
1.0,54,71,54,71,41.5556929,Meliá,-8.3992663,0.0,2022-04-07 14:20:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 14:20:00
0.990000009536743,29,117,48,71,41.5351848,Bosh,-8.437027,0.39055288837760943,2022-04-07 14:20:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 14:20:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 14:20:00
1.0,21,67,36,39,41.5488151,Estação de Comboios,-8.4336238,0.4172885572139303,2022-04-07 14:20:00
0.980000019073486,46,84,57,68,41.5278372,Hospital Privado de Braga,-8.417844,0.18789474049905175,2022-04-07 14:20:00
0.980000019073486,26,37,38,25,41.5593592,Real Taberna,-8.4462021,0.31365576712878274,2022-04-07 14:20:00
0.873916915915492,34,154,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.1655145674082371,2022-04-07 14:20:00
0.980000019073486,11,10,18,6,41.5498311,Sé de Braga,-8.4285616,0.3865555630789861,2022-04-07 14:20:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 14:30:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 14:30:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 14:30:00
1.0,23,61,36,39,41.5488151,Estação de Comboios,-8.4336238,0.3608834244080146,2022-04-07 14:30:00
1.0,54,71,54,71,41.5556929,Meliá,-8.3992663,0.0,2022-04-07 14:30:00
1.0,42,125,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.0,2022-04-07 14:30:00
0.990000009536743,33,103,48,71,41.5351848,Bosh,-8.437027,0.3084739107385421,2022-04-07 14:30:00
1.0,58,66,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.0,2022-04-07 14:30:00
1.0,39,25,39,25,41.5593592,Real Taberna,-8.4462021,0.0,2022-04-07 14:30:00
0.990000009536743,6,19,17,6,41.5498311,Sé de Braga,-8.4285616,0.6589783345213615,2022-04-07 14:30:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 14:40:00
1.0,38,101,53,72,41.5556929,Meliá,-8.3992663,0.2850737903979077,2022-04-07 14:40:00
1.0,42,125,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.0,2022-04-07 14:40:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 14:40:00
1.0,49,69,49,69,41.5351848,Bosh,-8.437027,0.0,2022-04-07 14:40:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 14:40:00
0.990000009536743,25,56,36,39,41.5488151,Estação de Comboios,-8.4336238,0.30151786004740094,2022-04-07 14:40:00
1.0,58,66,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.0,2022-04-07 14:40:00
0.970000028610229,31,31,39,25,41.5593592,Real Taberna,-8.4462021,0.19335815293222922,2022-04-07 14:40:00
0.990000009536743,7,16,17,6,41.5498311,Sé de Braga,-8.4285616,0.600551476373392,2022-04-07 14:40:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 14:50:00
1.0,37,92,48,71,41.5351848,Bosh,-8.437027,0.228713768115942,2022-04-07 14:50:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 14:50:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 14:50:00
0.990000009536743,18,78,37,38,41.5488151,Estação de Comboios,-8.4336238,0.508035347929285,2022-04-07 14:50:00
0.949999988079071,46,84,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.20006157384423787,2022-04-07 14:50:00
1.0,38,101,53,72,41.5556929,Meliá,-8.3992663,0.2850737903979077,2022-04-07 14:50:00
0.970000028610229,31,169,41,128,41.5436167,Rotunda Santos da Cunha,-8.432434,0.2359554117798442,2022-04-07 14:50:00
0.980000019073486,6,19,17,6,41.5498311,Sé de Braga,-8.4285616,0.6523219941201223,2022-04-07 14:50:00
0.9599999785423272,29,33,38,25,41.5593592,Real Taberna,-8.4462021,0.23004784174798185,2022-04-07 14:50:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 15:00:00
1.0,21,67,36,39,41.5488151,Estação de Comboios,-8.4336238,0.4172885572139303,2022-04-07 15:00:00
1.0,41,93,53,72,41.5556929,Meliá,-8.3992663,0.2261107729762629,2022-04-07 15:00:00
1.0,42,125,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.0,2022-04-07 15:00:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 15:00:00
1.0,31,110,49,69,41.5351848,Bosh,-8.437027,0.3700371057513913,2022-04-07 15:00:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 15:00:00
0.970000028610229,37,104,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.3528149971437073,2022-04-07 15:00:00
0.9599999785423272,31,31,38,25,41.5593592,Real Taberna,-8.4462021,0.18132427438511703,2022-04-07 15:00:00
0.980000019073486,6,19,17,6,41.5498311,Sé de Braga,-8.4285616,0.6523219941201223,2022-04-07 15:00:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 15:10:00
1.0,26,54,36,39,41.5488151,Estação de Comboios,-8.4336238,0.2777777777777778,2022-04-07 15:10:00
1.0,54,71,54,71,41.5556929,Meliá,-8.3992663,0.0,2022-04-07 15:10:00
1.0,42,125,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.0,2022-04-07 15:10:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 15:10:00
1.0,37,92,49,69,41.5351848,Bosh,-8.437027,0.2474489795918367,2022-04-07 15:10:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 15:10:00
0.980000019073486,40,96,57,68,41.5278372,Hospital Privado de Braga,-8.417844,0.28905702316970133,2022-04-07 15:10:00
1.0,39,25,39,25,41.5593592,Real Taberna,-8.4462021,0.0,2022-04-07 15:10:00
0.970000028610229,10,11,18,6,41.5498311,Sé de Braga,-8.4285616,0.43601011387025446,2022-04-07 15:10:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 15:20:00
1.0,34,100,49,69,41.5351848,Bosh,-8.437027,0.308061224489796,2022-04-07 15:20:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 15:20:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 15:20:00
0.990000009536743,13,108,37,38,41.5488151,Estação de Comboios,-8.4336238,0.6419144205980234,2022-04-07 15:20:00
1.0,35,109,54,71,41.5556929,Meliá,-8.3992663,0.3502378525314304,2022-04-07 15:20:00
0.8672390599696961,31,169,41,128,41.5436167,Rotunda Santos da Cunha,-8.432434,0.21095849842385944,2022-04-07 15:20:00
0.970000028610229,9,12,19,6,41.5498311,Sé de Braga,-8.4285616,0.4977631725763018,2022-04-07 15:20:00
1.0,58,66,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.0,2022-04-07 15:20:00
1.0,39,25,39,25,41.5593592,Real Taberna,-8.4462021,0.0,2022-04-07 15:20:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 15:30:00
0.990000009536743,12,117,38,37,41.5488151,Estação de Comboios,-8.4336238,0.6771457555108493,2022-04-07 15:30:00
1.0,54,71,54,71,41.5556929,Meliá,-8.3992663,0.0,2022-04-07 15:30:00
1.0,42,125,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.0,2022-04-07 15:30:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 15:30:00
1.0,35,97,49,69,41.5351848,Bosh,-8.437027,0.2871870397643593,2022-04-07 15:30:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 15:30:00
0.990000009536743,38,102,57,68,41.5278372,Hospital Privado de Braga,-8.417844,0.3300000031789143,2022-04-07 15:30:00
0.970000028610229,27,36,38,25,41.5593592,Real Taberna,-8.4462021,0.2885891897985111,2022-04-07 15:30:00
0.9599999785423272,11,10,18,6,41.5498311,Sé de Braga,-8.4285616,0.37866665820280676,2022-04-07 15:30:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 15:40:00
1.0,32,106,49,69,41.5351848,Bosh,-8.437027,0.3479976896418946,2022-04-07 15:40:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 15:40:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 15:40:00
0.990000009536743,14,100,38,37,41.5488151,Estação de Comboios,-8.4336238,0.6244815849630456,2022-04-07 15:40:00
1.0,54,71,54,71,41.5556929,Meliá,-8.3992663,0.0,2022-04-07 15:40:00
0.980000019073486,29,181,41,128,41.5436167,Rotunda Santos da Cunha,-8.432434,0.2868953027135357,2022-04-07 15:40:00
0.970000028610229,8,14,17,6,41.5498311,Sé de Braga,-8.4285616,0.5339075787728572,2022-04-07 15:40:00
0.986890527410624,43,90,57,68,41.5278372,Hospital Privado de Braga,-8.417844,0.2418170356637727,2022-04-07 15:40:00
0.970000028610229,27,36,39,25,41.5593592,Real Taberna,-8.4462021,0.29742522244779457,2022-04-07 15:40:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 15:50:00
0.990000009536743,21,67,37,38,41.5488151,Estação de Comboios,-8.4336238,0.4283077895232582,2022-04-07 15:50:00
1.0,54,71,54,71,41.5556929,Meliá,-8.3992663,0.0,2022-04-07 15:50:00
0.980000019073486,33,159,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.20977987829672776,2022-04-07 15:50:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 15:50:00
1.0,21,162,49,69,41.5351848,Bosh,-8.437027,0.5727513227513228,2022-04-07 15:50:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 15:50:00
0.976890536947367,36,107,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.3724336143115486,2022-04-07 15:50:00
0.9599999785423272,25,39,38,25,41.5593592,Real Taberna,-8.4462021,0.33651821110171315,2022-04-07 15:50:00
0.980000019073486,6,19,19,6,41.5498311,Sé de Braga,-8.4285616,0.6705263288397536,2022-04-07 15:50:00
0.994510024670723,44,87,53,72,41.5556929,Meliá,-8.3992663,0.17017315321301235,2022-04-07 16:00:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 16:00:00
1.0,28,121,48,71,41.5351848,Bosh,-8.437027,0.4149449035812671,2022-04-07 16:00:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 16:00:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 16:00:00
1.0,18,78,37,38,41.5488151,Estação de Comboios,-8.4336238,0.5131670131670132,2022-04-07 16:00:00
0.980000019073486,36,107,57,68,41.5278372,Hospital Privado de Braga,-8.417844,0.3591244536201413,2022-04-07 16:00:00
1.0,39,25,39,25,41.5593592,Real Taberna,-8.4462021,0.0,2022-04-07 16:00:00
0.850000023841857,33,159,41,128,41.5436167,Rotunda Santos da Cunha,-8.432434,0.16578846913865944,2022-04-07 16:00:00
0.990000009536743,7,16,18,6,41.5498311,Sé de Braga,-8.4285616,0.611875005894237,2022-04-07 16:00:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 16:10:00
1.0,18,189,47,72,41.5351848,Bosh,-8.437027,0.6180344478216819,2022-04-07 16:10:00
1.0,72,89,72,89,41.557563,Braga Parque,-8.4072979,0.0,2022-04-07 16:10:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 16:10:00
1.0,10,140,36,39,41.5488151,Estação de Comboios,-8.4336238,0.7218253968253968,2022-04-07 16:10:00
0.994510024670723,38,101,53,72,41.5556929,Meliá,-8.3992663,0.2835087423215997,2022-04-07 16:10:00
0.8782341053495161,28,187,41,128,41.5436167,Rotunda Santos da Cunha,-8.432434,0.27777718866213336,2022-04-07 16:10:00
0.990000009536743,4,29,16,7,41.5498311,Sé de Braga,-8.4285616,0.7467672485729743,2022-04-07 16:10:00
0.980000019073486,40,96,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.3051939714571524,2022-04-07 16:10:00
0.9599999785423272,26,37,39,25,41.5593592,Real Taberna,-8.4462021,0.31567566861977425,2022-04-07 16:10:00
1.0,55,117,74,87,41.557563,Braga Parque,-8.4072979,0.2565835065835066,2022-04-07 16:20:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 16:20:00
1.0,6,234,38,37,41.5488151,Estação de Comboios,-8.4336238,0.8419928025191183,2022-04-07 16:20:00
1.0,39,98,54,71,41.5556929,Meliá,-8.3992663,0.2766439909297051,2022-04-07 16:20:00
0.978549176009263,32,164,42,125,41.5436167,Rotunda Santos da Cunha,-8.432434,0.232845833257721,2022-04-07 16:20:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 16:20:00
0.990000009536743,29,117,48,71,41.5351848,Bosh,-8.437027,0.39055288837760943,2022-04-07 16:20:00
0.980000019073486,43,90,58,66,41.5278372,Hospital Privado de Braga,-8.417844,0.2573908096072317,2022-04-07 16:20:00
0.970000028610229,17,57,39,25,41.5593592,Real Taberna,-8.4462021,0.5458704614446228,2022-04-07 16:20:00
1.0,4,29,18,6,41.5498311,Sé de Braga,-8.4285616,0.7854406130268199,2022-04-07 16:20:00
0.994510024670723,29,132,53,72,41.5556929,Meliá,-8.3992663,0.45119708666450464,2022-04-07 16:30:00
1.0,8,45,8,45,41.5465807,Avenida da Liberdade,-8.4201942,0.0,2022-04-07 16:30:00
0.990000009536743,27,126,48,71,41.5351848,Bosh,-8.437027,0.43263393273902306,2022-04-07 16:30:00
1.0,46,140,74,87,41.557563,Braga Parque,-8.4072979,0.3784749034749035,2022-04-07 16:30:00
1.0,75,34,75,34,41.5416698,Centro comercial Minho Center,-8.4022779,0.0,2022-04-07 16:30:00
